titles,category
 국감      국내 가상자산거래소  해외  버거코인 으로 장사   투자자 손실만 키운다,IT
엔씨  기대작 출시 임박인데 증권사 목표주가  왜 ,IT
     고사양 친환경        중국 저가 공세  넘을까 ,IT
가을맞이   번가  최대     할인 임영웅 콘서트 굿즈 단독판매,IT
국내 연구팀  폐배터리 리튬 회수율     달성,IT
     한국에     조 투자해 클라우드 인프라 세운다,IT
독과점 통신  사  알뜰폰도 장악 자회사 점유율    ,IT
올해 과방위는      국감      명 중  명  예산 삭감  지적 ,IT
방심위 인터넷 언론 첫 심의안건에  뉴스타파 보도  의견진술 결정,IT
큐리언트 싸이토젠 항암제 동반진단 개발 위한     체결,IT
   부산은행   년에 걸친  통합보안관제  구현 성과  가장 중시한 핵심 전략은 ,IT
취재원 잘못으로 오보가 되면  가짜뉴스 가 될 수 있나요  궁즉답 ,IT
 미리보는 테크서밋        유리 기판   반도체 한계를 넘는  첨단 패키징 ,IT
 엔비디아 잡아라            소프트웨어 스타트업 인수,IT
네카오  올해 스타트업 투자 축소  고금리 경기침체 영향   건에 그쳐,IT
퀄컴  애플  칩 대항마 꺼내든다  스냅드래곤    시리즈  칩 발표  글로벌   슈 ,IT
신작 라인업에 캐주얼 게임 속속  달라진 게임업계 풍경,IT
    작은  새로운      나온다   월부터   판매,IT
 북미 선점 효과    엔솔  전기차 둔화 우려에도 분기 최대 영업익,IT
     억    억 싹둑  남 북극     중단위기 내몰렸다,IT
 아디오스  비밀번호    구글   패스키  기본 옵션으로 제공,IT
가계부채 증가 질타에 발끈한 김주현  한국은행  서민 고민 안한다 ,IT
       년까지 국내    에   조 기여    생성형   도 집중 ,IT
   브리핑   아레스   차 월드 서버 이전 진행,IT
경총   구직급여 하한액 폐지해야    실업급여 합리화,IT
 월도  리니지  이 매출  위  세나 키우기  흥행도  눈길 ,IT
  세대 교육행정정보시스템 문제  대기업 참여제한제도가 원인 ,IT
 이 팔 전쟁  구글 아마존 직원 단체  이스라엘과 거래 중단해야 ,IT
오늘   세 이상 노인부터 인플루엔자 백신 무료 접종,IT
구글        앞세워 전격 뛰어든 이 분야   왜 ,IT
 네이버 사실조사  법적 근거 없다  윤영찬  배중섭 국장과 공방,IT
 통신  사 자회사  알뜰폰 시장 절반 차지 ,IT
 무려  천만원이나 용돈벌이   유명 유튜버 알고보니  공무원  이래도 돼 ,IT
응급실 다섯군데나 뺑뺑이 소아환자 결국 심정지 호흡정지,IT
 국가 주요     예산    개 부처서  조    억원 삭감 ,IT
 종합  네이버 대표 실무진  복지위 국감 증인 변경 기업인 망신주기 안 한다,IT
남극기지 짐싸야 하나    내년 극지연구 예산     날아갔다,IT
삼성전자     반도체 적자폭 줄였지만 감산  고난의 행군 은 지속,IT
해외서 출시된     백신   국내 개발 어디까지,IT
이스라엘  하마스 가상화폐 계좌 동결,IT
 조류독감  년 내 사라질 수도    유전자교정으로 저항성 닭 최초 탄생,IT
삼성전자  조단위 영업익 회복   하반기 기대감 ,IT
 애플      업데이트로 아이폰   전자파 낮춘다고  ,IT
 카르텔 사례     삭감 자료 부실  여야  과기정통부 부실 제출 질타,IT
 재미로 오픈소스 개발하던 시대 갔다   상업화  위한 전략은 ,IT
 어바웃   창업자 떠난  적자  라인게임즈  판사  출신 박성민 대표에 쏠린 눈,IT
 국감       기타 치며 노래하는  가짜 유인촌부터 주  시간제 우회 지적까지,IT
  엔솔     영업익 역대 최대    개 분기만에 작년  실적 추월,IT
 국감      이종호 장관       낡은 관행 비효율 걷어내야 ,IT
알뜰폰 시장도 통신 사가 장악  알뜰폰 도입 취지 무색 ,IT
머스크의 다이어트 비결  위고비  내년 국내 출시 어렵다,IT
포털 다음의 좌편향 동기는 과연 무엇인가,IT
이동관      인수  한세실업 접었다  문화일보도 가능성 적어 ,IT
  올리브네트웍스는 왜 국방부를 상대로 소송할까,IT
 롤을 더 몰입감 있게    전자 한정판 게이밍모니터 선봬,IT
우주정거장서 또 냉각수 누출 사고  이번이 세 번째 ,IT
  엔솔   분기 영업익     억 전년비        ,IT
여기어때   항공권 숙소  공동구매 어때 ,IT
쿠팡  대만 수출 중소기업   년 만에  만 천곳 돌파 ,IT
방통위      보궐이사에 이동욱 전 월간조선 기자 추천,IT
 갤   진짜 고맙다    삼성폰  업황 부진에도  분기 실적  선방 ,IT
 속보  복지위  네이버 최수연 대표 증인 철회 확정,IT
삼성전자     영업익  조    억원 올해 첫 조 단위 영업익 달성,IT
깜짝실적   전자 반등조짐 삼성전자    상고하저  깼다,IT
왓챠  공정위에  기술 탈취 의혹 조사해달라  신고,IT
    콘서트 방영에 뮤직카우     대표곡 검색량      ,IT
 단독  내년 정부     예산  초안은   조    억원으로 늘리려고 했다,IT
윤영찬      만 알뜰폰 개인정보보호 노력 강화해야 ,IT
삼성전자  갤  로 이익  껑충     분기  가성비 신작  힘 보탠다,IT
코로나보다 더한  재난   년간  만명 스스로 목숨끊었다,IT
이종호 과기정통부 장관      예산 질적 성장 부족 ,IT
 한국은 굉장히 중요한 투자처        년간 국내 클라우드 인프라에     조원 투자,IT
메모리 반도체 신화  기술개발까지   년      안정적 투자 결과 ,IT
탕후루 약과에 빠진 중딩 당뇨     고지혈증     늘었다,IT
구글  로그인 시 비밀번호 대신  패스키  사용,IT
 플립 폴드  가 삼성 살렸다 폰 흥행이 반도체 부진 상쇄,IT
코오롱생명과학  항암제 관련 특허 캐나다 싱가포르 특허 등록,IT
 이스라엘 인질 영상 유포 우려 자녀 폰     앱 지워라 ,IT
유가  국채금리 하락에 비트코인   만    달러 유지,IT
모빌테크     억 규모 시리즈  투자 유치,IT
삼성전자  포브스 선정  세계 최고의 직장   년 연속  위,IT
  년 간 출연연 과제당 연구비       줄어     문제 해결해야 ,IT
코오롱생명과학 항암 유전자 치료제  캐나다 싱가포르 특허 등록,IT
 엔비디아 잡는다        노드     인수완료       전략 가속화,IT
내년 출시될 애플워치  혁신 기대해도 될까,IT
반도체 바닥쳤나   삼성     영업익   단위 복귀,IT
 포스트 리니지  신작으로 반등 노리는 엔씨소프트,IT
 구독자   만  과학 유튜버 궤도  공무원 겸직금지 어겨 징계 불가피,IT
통신 사  알뜰폰 시장 절반 차지  알뜰폰 취지 무색 ,IT
 애플 맥 추락     전세계    시장 바닥 찍었다,IT
    국내 클라우드 인프라에      투자          조 기여 전망,IT
   월 경상수지      억 달러 흑자 수입 더 줄어,IT
마이크로소프트  의료용    도구 무더기 출시,IT
 고맙다 플립 폴드   삼성   분기도 스마트폰 신작 효과 기대,IT
 개는 한눈에 보이는데  개부터는 세야 하는 이유,IT
스테판 아만 헥사곤 부사장  자동차 배터리 이어 의료 교육으로 사업 다각화 ,IT
소니  신형 플레이스테이션  공개,IT
        소프트웨어기업  노드     인수   엔비디아 추격 고삐,IT
 드롭박스 대시 오픈베타  공개,IT
  년 지났는데 뮤직카우       곡 검색량      늘었다,IT
 국감      알뜰폰 시장도 통신 사 장악  자회사 점유율     ,IT
 국감       비효율 이라며 삭감한     예산  주요부처 예산안선  증액 ,IT
   개국 사용 협업툴  스윗      진화   인당  달러 파격 가격 공급,IT
소니  부피 무게 줄인 신형 플레이스테이션  공개,IT
성능은 동일  크기는     축소 소니  신형     공개,IT
우리 가게 단골손님 카톡으로 만든다  최대    만원 지원 ,IT
업비트  프랑스 가상자산 분석업체 카이코 평가  국내 거래소  위 ,IT
 국회  슈  온라인  짝퉁  판매 문제  국감대 오르면 달라질까,IT
 뉴겜  웹젠  뮤 모나크   원작 초창기 모습과 같은 감성 느낄 수 있다고 ,IT
광고 스팸으로 과태료 가장 많이 낸 통신사는     ,IT
어도비  더 세밀해진  파이어플라이 이미지   모델 공개,IT
 업비트 독주 깨려면   누가 덜 못하나 경쟁  벗어나야  현장에서 ,IT
 기술패권 시대 우리말   전문가들  낯선 용어 인지도부터 높여야 ,IT
 알뜰폰 시장도 통신 사가 장악 자회사 점유율     ,IT
 전기차 폐배터리서 값비싼 리튬만 쏙  원자력   친환경 재활용 기술 개발,IT
   경 분의  초 측정   의료진단 초정밀화    억 분의   입자 발견   청정수소생산 응용                ,IT
접속 한번에 홈택스 나이스 고용   동시처리   원스톱   행정  속도    스탠더드  한국이 만들자 ,IT
     국감 과방위      가짜뉴스 국감 화두로   이통 사 대표 나와야 ,IT
    전쟁  의료 데이터로 한판승부     구글 신경전  활활 ,IT
캐주얼 게임으로 기회 엿보는 넷마블,IT
 직장 갑질  의혹 불거진    는 어떤 회사,IT
       클라우드 인프라에  조    억 투자한다,IT
유명 과학 유튜버 궤도  공공기관 다니면서 영리 활동  감사원  정직 처분 ,IT
이오플로우  인슐린펌프 못판다     법원서 판매금지 가처분,IT
닌텐도  동물의 숲   내년  월 레고 출시예정,IT
 한올  류머티즘관절염 파이프라인 가치 상향 목표가  ,IT
삼성전자  영업이익  조원대 고지 회복   바닥  찍고 완만한 반등곡선 종합 ,IT
삼성전자   분기 영업이익  조    억원  올해 첫   단위,IT
 에 떠도는 이 팔전쟁 가짜뉴스   유럽당국  즉각 조치하라  경고,IT
 메이트    흥행  화웨이  내년 폰 출하 목표  배 ,IT
애플          로 아이폰   전자파 수치 낮춘다,IT
 팩플  어도비의 역습  저작권 해결한    신기능    개 붙였다,IT
 급 발암물질인데 라돈침대 폐기물  년 넘게 방치,IT
  메이투  디자인    초거대 모델  출시,IT
 투자가뭄은 남의 얘기     바이오텍들 공통점은,IT
 미장브리핑  영란은행    기술주 가치 평가 과도하게 높아 ,IT
 스트레스 해소 음식  검색했더니  떡볶이  추천   배민  음식 추천     도입,IT
 머스크    시간 내 삭제해      이 팔 전쟁 가짜뉴스 대응 요청,IT
서울대병원 노조  오늘부터 무기한 파업   의료 공공성 강화 등 요구 ,IT
 단독   주 내내 반성문만        자아비판 워크숍 논란  일파만파 ,IT
왓챠  공정위에      신고  기술 빼내기 의혹 ,IT
혼자 일어서고 계단도 척척 로봇 휠체어 최초 개발,IT
 비밀번호보다 안전   구글  계정에  패스키  기본 옵션 설정,IT
    엿듣기  비판에 보완책 내놓은      통화 상대  동의는요 ,IT
 비용 부담 커진 생성형    기술  내년에 거품 빠진다 ,IT
 국감 단골  공공           쌍용정보통신도  호출 ,IT
 비밀번호 필요없는 시대로  구글 계정에  패스키  기본 옵션 설정,IT
과방위 여야  가짜뉴스 두고 격돌  규제 필요      위헌 위법적  종합 ,IT
 단독  예산   억  깎아놓고 소형발사체 개발 지원   카르텔  발언 후폭풍,IT
일반 택시는 낮에도 안 잡히는데   독점 호출 앱  카카오  때문에 요금만 올라,IT
 국산화 추진    핵실험 탐지 장비  해외기술 베꼈다 들통,IT
    선도할 자리 잡아라  통신 사  분주한 이유,IT
사우디는 왜 네이버    에 주목하나 미래기술   ,IT
 딥뉴스 다음 댓글 정치 편향  문제는  비속어 였다,IT
 단독  정부 돈받아 개발한  해외 특허   절반 등록누락,IT
 스타트업 리포트  드라마로 코딩 배워요  스타 창업자 이비호 유리프트 대표의 새로운 도전,IT
 닭근혜 굥 은 두고  대깨문  삭제한    다음 댓글 논란  팩플 ,IT
 사이테크   유전자 편집으로    저항성 닭 만든다  실험서     예방 ,IT
달 체험하고  백내장 수술 연습까지 공간 초월한 메타버스,IT
대신 보상 얻고 승급해주고  누구냐  넌,IT
반도체  이젠 쌓고 자르고 연결하는  패키징 이다,IT
벽에 구멍 안 뚫고    장착  삼성전자  설치 서비스 출시,IT
 국감       가짜뉴스 에 매몰된 과방위 국감 두려움에 떠는 포털  종합 ,IT
어도비  이미지 생성     파이어플라이  신모델 공개,IT
 맥주 순수령 이 무너진다  기후 변화에 독일 체코 홉 생산량 급감한다,IT
 국감       일단 뒤져봐   방통위 네이버 현장조사  야당서 질타 쏟아져,IT
   법적권한 없다     적극 대응해야    가짜뉴스 공방 쳇바퀴,IT
 국감      과방위 단골키워드  구글 갑질  이동관은 막을 수 있을까 ,IT
    상속분쟁 세 모녀 변호인  첫 변론 직후 사임,IT
 급 발암물질인데 라돈침대 폐기물  년 넘게 방치,IT
 단독  왓챠  공정위에      신고  기술 빼내기 의혹 ,IT
이동관      수익 떨어져도 상업광고 안돼   자구 노력으로 극복 ,IT
   만원 파격 할인  웬일이냐   역대급 가격 새 아이폰 초유의 대란,IT
 시료 못 사서 연구 못할 수도       예산 삭감에 한숨 깊어진 대학생들,IT
국내 연구팀  북극해서  메탄가스 방출구  찾아냈다,IT
 알맹이  없었던 런던총회  신냉전 구도  오염수 공방전 이정주의 질문 ,IT
 이게 안 팔린  새옷  쓰레기   티셔츠 하나   만원 할인이나  팍팍  해주지  지구  뭐래  ,IT
      국감 펄어비스  공짜야근  논란 허진영 대표  시정 조치했다 ,IT
꿈쩍 않는 메타  김영식  이용자 보호조치 자료 제출 거부  철퇴 내려야 ,IT
 급 발암물질인데 라돈침대 폐기물  년 넘게 방치,IT
 국감      방통위  가짜뉴스  규제권한 놓고  적극행정       월권 ,IT
 넷플릭스였으면  오징어게임  급인데  벌써 약발 다 떨어졌다 ,IT
 국감      문체부 국감도 가짜뉴스 공방     폐해 심각        대통령이 싫어하면 가짜 ,IT
 국감      가짜뉴스로 똘똘 뭉친 방통위    포털도 언론 영역 책임 물어야 ,IT
유니티      년 만에 사임 런타임 요금제 후폭풍 ,IT
가짜뉴스 근절 나선 방통위에  위헌 월권  지적 이동관  적극 행정  종합 ,IT
 가짜뉴스 퇴치      위헌  가짜뉴스 공방 도배된  방통위 국감  종합 ,IT
 유튜브서 김건희 여사만 노린 온라인 스토킹 대통령 부인이면 다 참아야 하나 ,IT
      기간망 전송속도  배 키웠다,IT
이통사  분기 합산 영업익  조 돌파    가입자 둔화  변수 ,IT
세계 탄소배출량의     뿜어내는 제조업  녹색 혁명  나섰다,IT
심상정 의원  쿠팡 카카오  대표 대한항공 회장 국감 증인 추가요청,IT
삼성전자      년에 차세대      개발      생태계 확장나선다 ,IT
 가짜뉴스 공방전  방통위 국감 이동관  책임진다 ,IT
존 리키텔로 유니티     사임 런타임 요금제 논란 한달만,IT
 다음 댓글  대깨문   대깨윤  다 거르는데  총선 앞    정치 편향 논란 가열,IT
하버드 의대와 손잡은 삼성 갤워치로 우울증 등 멘탈 케어까지,IT
요금제 개편 홍역 치른 유니티  존 리키텔로     사임,IT
 진료 예약만  달 기다려  말이 돼   이런데도 의사들 의대 정원 확대  반발 ,IT
 티메파크  이어   번가까지    큐텐    번가 인수 시동,IT
죽어가던 백신 살린  명품조연  면역증강제,IT
 붓기 빼주는 마사지기     서 광고 쏟아졌는데 반전 사실,IT
이동관 방통위원장  가짜뉴스 규제로 운동장 기울면 책임질 것 ,IT
애플  삼성  메타  오픈   스마트폰 이후 최대의 하드웨어 전쟁이 시작된다,IT
 국감      네이버 하정우     국가대항전  파격적 정부 지원 필요 ,IT
      국감  한중 클릭응원 대깨문  국감 단골 카카오,IT
      월    회선     만 돌파         격차 유지,IT
  화학  토요타에    조 규모 전기차 양극재 공급,IT
어린이  명 중  명  과자 탄산음료 등에  중독 ,IT
챗     복붙  답변 천지 네이버 지식   고수들  박탈감 ,IT
   퇴근길  방통위 국감 온통  가짜뉴스  선관위 보안수준  최하 ,IT
 국감      지난해 선관위 사이버공격  만건 육박 이상민  깜짝 놀랐다 ,IT
다음 댓글   대깨문 은 안 되고  쥐박이 는 된다 이유는 ,IT
이동관  연내 가짜뉴스 종합대책 마련        법적근거 넘은 월권        국감 ,IT
게임사  변해야 산다   장르 다각화 조직 개편,IT
    표준특허 리더는   화웨이 뒤이어   퀄컴    삼성 ,IT
순위 뒤집히나  등 턱밑 추격한     ,IT
출연연 쌈짓돈으로 급한 불 꺼 내년 학생연구원 규모 유지,IT
국정원   해킹에 투 개표 조작 가능  지적에 선관위  현실적으로 선거 조작 불가능  종합 ,IT
 숫자만 바뀐 거 같은데   아이폰   구매 고민하는 소비자들,IT
 가짜뉴스  국감된 과방위   이동관  규제 위헌이면 책임 ,IT
삼성       공장 불확실성 줄었지만 활용 방안 고심,IT
 발가락 사이보다 더럽다   아무도 몰랐다 귀 뒤에 세균이 득실득실,IT
다음   응원  고작 장난인데 수사    이동관  이런건 호들갑 떨어야 ,IT
     시장   조 규모로 성장 정부 차원 전략 수립 필요 ,IT
주차로봇부터 대화형 서빙로봇까지 최신 로봇 한자리에,IT
러시아 우주정거장  세번째 냉각제 유출사고 발생,IT
허진영 펄어비스 대표   우회 초과 근무  논란에  방법 찾겠다 ,IT
   홍콩 코인시장 다양한데   한국은 독과점 심화   코인브리핑 ,IT
선관위  가상해킹에 취약점 노출 국정원  보안  낙제수준 ,IT
유한양행  폐암  차 치료제 선점할까,IT
 구글 검색 캐시   마약 거래 창구 로 악용 조치 가능한데 방심위가 손놨다 ,IT
학생유지 위해 출연연 적립금 쓴다   언발에 오줌 누는 격 ,IT
국내    업계    세대 코어 프로세서 출시 준비 막바지,IT
 국감      류호정  초과근무 공용컴퓨터 없애라  펄어비스 허진영  방법 찾겠다 ,IT
 게임 위해 방송 관둬야겠다  백종원도 기대한  그 게임 의 몰락 왜 ,IT
 국감      메이저언론 인터넷판 유튜브는 심의제외     취사선택이냐  호통,IT
올해 과방위 국정감사  대 키워드는     예산 우주청 오염수 여야 공방 예고,IT
 기후변화는 지금       년은 역대 가장 더운  년 인간이 버틸 수 있는 한계점 멀지 않았다 ,IT
북극해서  온난화 시한폭탄  메탄가스 방출구 발견,IT
이동관 방통위원장  다음   무더기 응원  해프닝이어도 선제적 대응 필요 ,IT
 박재민 교수의 펀한 기술경영      헤지호그          의 선택,IT
 삼성 중고폰 보상가   소비자에 역차별 ,IT
이통  사   분기 연속 영업익  조 돌파      가입자 둔화  분기 고비,IT
 굶지 않고 연구하고 싶다      예산 삭감 반대 나선 대학생들,IT
 대구 화이자 백신 사기  촉발 차순도 원장  사과 대신 오해였다 ,IT
  전자  올  매출 영업익  사상최대  전망,IT
    만원짜리 아이폰    성지에선   만원   통신  보조금  대란 조짐에 방통위 촉각,IT
      국감   공용   로 게임 개발   시간 우회  지적 나와,IT
  가 만든 새 시장 글로벌  위성 대장 들이   스타트업 반기는 이유  긱스 ,IT
지구 기온  도만 더 상승해도  인간 한계 넘는 더위 온다 ,IT
 진짜  모바일 주민등록증 언제 나오나   법 제도 개선 필요 ,IT
폭     구멍서 메탄가스 펑펑 기후변화 시한폭탄 찾았다,IT
 에듀플러스      학년도 전국 단위   개 자사고      명 선발 ,IT
아이언돔 뚫은 하마스 비밀 무기  거대 선풍기 달린 바이크 였다,IT
메타  퀘스트   글로벌 출시에 들썩이는     게임업계,IT
쏘카 아반떼  차량서 전손 수준 사고 이용자  악용  도마에,IT
단말기 요금제 다양화 통신비 줄이기  드라이브 ,IT
 뉴스속 용어 테마주 열풍에 휩쓸린 신소재  맥신 ,IT
삼성전자  분기      대규모 증산 전망,IT
갤럭시   도 아이폰처럼    급 나누나,IT
족쇄 풀린 삼성전자    시안    낸드 생산라인    단대로 공정 전환,IT
  전자  가전 전장  쌍끌이 로  분기 역대급 영업익,IT
   노사  올해 임금    인상안 잠정 합의    일 찬반투표,IT
이스라엘처럼 기습 안 당하려면    위성 총가동  정보공유 생명 ,IT
 당신이 자주쓰는 표현은요  블로거 복사하는 네이버  클로바 포 라이팅  써보니,IT
 최대    억 징수 가능한데  방통위   앱마켓 갑질  구글 애플에    억만 매겼다,IT
 사망률     영유아 뇌수막염    연구진  발병원인 찾았다,IT
인티그리트  이음   특화망 전용 자율주행로봇 출시,IT
 굥 은 방치하고  대깨문 만 삭제   문죄인 도 노출,IT
국립정신건강병원 의사 인력난 심화  공공의료 붕괴 위기 ,IT
파킨슨병 증상 완화제인 레보도파제 계열 오리지널 약들이 연이어 공급 중단,IT
 이 샴푸로 머리 감았더니 탈모에 효과  연구 결과 나왔다,IT
     높이서 갤 폴드 아이폰   수직낙하했더니   예상외로  이 기기  멀쩡했다  글로벌   슈 ,IT
붉은 행성서 포착된  푸른  일몰의 모습  여기는 화성 ,IT
    기기 시장 판 커진다    메타퀘스트  출시  애플 삼성도 참전,IT
핵심인력 예비군으로 불똥 튄 이스라엘 테크,IT
 포털은 가짜뉴스 공범   제평위는 눈가림용 방패막이에 불과 ,IT
다음  대깨문 은 가리고  문죄인 은 노출 왜 ,IT
국정원  보안 엉터리   선관위  기술적 가능성일 뿐 ,IT
황상준 삼성전자 부사장    년간 쌓은 기술로    반도체 시대 이끈다 ,IT
방통위  가짜뉴스 규제 위헌  지적에 이동관  책임지겠다 ,IT
개발자      주 일 근무보다 중요한 건 연봉 유지 ,IT
 스페셜리포트  망 사용료 분쟁은 끝났지만 망 공정기여 정책 동력 이어가야,IT
  전자   분기도 역대급 실적 가전  전장 쌍끌이,IT
 모바일     에 돈 몰리는   게임 시장    는 주춤,IT
    임금    인상 일시금    만원 잠정 합의 지난해와 동일,IT
이래서 총선 할 수 있겠나 해킹에 뻥 뚫려있는 선관위,IT
곽노정   하이닉스 사장  스페셜티 메모리로 승부 ,IT
대통령  경제 리스크 관리 강조 기준금리 동결 신호 ,IT
  전자  분기 실적도 역대급   올해 최고 실적 찍나,IT
 에듀플러스 의약 자연계열 분석   수의대  학생선발 학생부교과 정시 학생부종합 순 합격선은 의 치 한의대 다음  약대보다 높아,IT
      매터  인증 스마트홈 주도권 공략,IT
     시사용어  연례 세계개발자회의      ,IT
  전자   분기 사업 날았다  영업익 전년      증가,IT
국내   칩 스타트업  삼성          불꽃 경쟁 점화,IT
     좋은 콜레스테롤 아냐    높으면 치매위험 올라간다,IT
    디리스킹 시작  스페인    통신망 사업서  화웨이 배제,IT
 픽셀 과 닮았네  구글 보급형 스마트폰  픽셀    렌더링 공개,IT
북극바다에 큰 구멍 충격     보다 더 무서운 메탄가스 숭숭 샌다 ,IT
의료 산업   꽃피는 딥노이드  내년 매출    억  흑자전환 ,IT
 대깨문 은 안 되고  쥐박이   닭근혜 는 허용   다음 댓글 논란,IT
 국감      이동관 방통위원장  가짜뉴스 근절  위법이라면 책임지겠다 ,IT
  만명이 정신건강검진서 우울증 의심 토로,IT
뇌수막염에 취약한 영유아   원인은 면역장벽 ,IT
 년 만에 한국서 열리는 롤드컵       연패  정조준 ,IT
코인마켓 거래소 절반은  개점휴업 ,IT
북극해에 기후변화  시한폭탄  있다  메탄가스 방출구 확인,IT
영유아가 뇌수막염에 잘 걸리는 이유     면역장벽 에 있었다,IT
국정원   선관위 내부망 침투 개표 결과값 변경 가능  총체적 보안 부실 ,IT
내년부터 교권침해 대응 위한 교원용 핫라인 개통,IT
 국감      방통위 국감  가짜뉴스 로 열띤 공방    나치   유신  맹공,IT
 방심위  가짜뉴스 전담센터   종교단체 민원으로 악용돼 ,IT
  분건강  눈앞에 날파리 날아다닌다  실명 전조증상일수도,IT
 구글 검색 캐시 마약유통 알림책으로 악용       국감 ,IT
머스크의  에서 이 팔 전쟁 가짜뉴스  기승 ,IT
 방통위 가짜뉴스 규제는 위법  지적에 이동관  책임지겠다 ,IT
 삼성전자 중고폰 보상가      만원         만원       국감 ,IT
삼성   전자    일  분기 실적 발표 반도체 전장 호조에  선방  예상,IT
러우 전쟁에 아리랑  호 중형위성  호 발사계약 해제 수순,IT
최대    억 가능  구글 애플 결제갑질  솜방망이       국감 ,IT
      국감  이동관  가짜뉴스 심의 위헌 위법이면 법적 책임 모두 지겠다 ,IT
이스라엘 전쟁 비상 삼성  예의주시      귀국조치 ,IT
이 팔 전쟁 불똥 튄 엔비디아       일 이스라엘    콘퍼런스 취소,IT
평균기온  도 더 오르면   억명이 견디기 힘든 더위 겪는다,IT
 애플  문자 장벽 치워라  아이메시지에 삼성 구글    전방위 압박,IT
  에 정보 유출  개표 조작도 가능   구멍  뚫린 선관위 보안,IT
 대리투표해도 몰라   해커에 뚫린 선관위 업무 시스템,IT
내일 어르신 독감 무료 접종 시작   일부터 코로나   동시 접종 가능,IT
가상해킹에 속절없이 뚫려   투 개표 조작도 가능 ,IT
교권침해 막는 핫라인        개통한다       년  월 예정,IT
 언제든  해킹에 뚫릴 수 있다  선거관리시스템 보안  적신호 ,IT
가짜뉴스 규제  위헌 위법  지적에 이동관 위원장  책임지겠다 ,IT
직원 전쟁 나가고  투자 끊기고    하이테크 허브  이스라엘 지위 흔들 ,IT
 우려 속 출범한 방심위 가짜뉴스 전담센터 종교 민원만 가득 ,IT
윤 대통령  디지털 격차 축소  공언하더니   예산은 반토막냈다,IT
 방심위 인터넷 뉴스 심의 월권 행위  지적에 류희림 위원장  규정 따랐다 ,IT
 쿠팡이츠 입점한 지금이 우리 가게 전성기 ,IT
쇼핑도 공부도 치료도 가능한 메타버스의 신세계,IT
       손상된 양자얽힘 되돌리는 기술 개발 성공 ,IT
  용        년 후  천만대 돌파 전망     기업 대응 분주,IT
경력직 개발자      주 일 근무보다 연봉 유지가 중요해 ,IT
올해 어떤 맥 제품 출시될까,IT
인재근 의원    개 보건복지 산하기관에  낙하산  인사 포진 ,IT
        용 차세대 초고주파 기판 개발    세라믹 잉크젯 활용 ,IT
 다음 댓글   대깨문  가리고  닭근혜   굥 은 방치  종합 ,IT
    깃허브 코파일럿으로 사용자당 월   달러 손해,IT
